variant,Totalvalue,Vrijstand,waterPieces,waterarea
40,18391863.05,390.7003787824441,2,"[12809, 6391]"
20,10718374.14,301.9756963516811,3,"[3701, 10794, 4705]"
60,25187763.29,416.70407001866334,1,[19200]
40,18322920.29,375.747548783982,1,[19200]
20,11023324.110000001,343.36062415767253,3,"[8142, 7966, 3092]"
60,24944134.78,386.8955453045763,1,[19200]
40,18998989.49,386.01252891904755,4,"[5801, 2407, 2196, 8796]"
20,11486348.86,338.9136224430777,3,"[13926, 3766, 1508]"
60,25065854.389999997,391.8188674534794,2,"[15977, 3223]"
40,18465110.86,392.69540152302926,3,"[14179, 2645, 2376]"
20,10686452.63,303.83843322361133,4,"[11512, 180, 3212, 4296]"
60,25128543.270000003,411.6118038378121,2,"[3296, 15904]"
40,18069831.7,366.04822938279494,1,[19200]
20,11269683.19,327.225906780124,3,"[16528, 720, 1952]"
60,25191251.24,417.9481434616576,1,[19200]
40,18133557.16,372.6037653503721,1,[19200]
20,11000756.83,321.6442036855583,4,"[2977, 3100, 3875, 9248]"
60,25652300.95,439.59016994374946,3,"[7182, 2599, 9419]"
40,18688699.75,409.31747407287844,4,"[3135, 5945, 7948, 2172]"
20,10900201.83,318.220337109523,2,"[4996, 14204]"
60,25412612.21,417.90505114987076,3,"[12766, 5363, 1071]"
40,18794226.28,408.26467291777897,3,"[10659, 6000, 2541]"
20,10909386.91,305.4026575453973,1,[19200]
60,25457672.47,432.3503475209545,4,"[6013, 1705, 5035, 6447]"
40,18743294.93,393.26715794761526,2,"[15049, 4151]"
20,11642518.5,336.32087772993566,4,"[7827, 997, 5733, 4643]"
60,25201375.599999998,393.3267487504047,1,[19200]
40,18724234.43,380.2822060401912,4,"[2450, 14390, 711, 1649]"
20,11476575.0,324.0,3,"[3786, 10290, 5124]"
60,25069376.22,415.42286666041184,4,"[13687, 3518, 924, 1071]"
40,18977358.79,402.51527491750164,2,"[2715, 16485]"
20,11893658.889999999,328.5255765111025,3,"[1061, 4777, 13362]"
60,25262160.52,414.1290568176097,2,"[5031, 14169]"
40,18615787.51,383.8409863400094,3,"[8408, 876, 9916]"
20,11096023.319999998,326.70771859849543,2,"[8023, 11177]"
60,25405466.67,416.01116169990473,3,"[8501, 1941, 8758]"
40,18562328.700000003,364.13601128827787,4,"[10456, 565, 1531, 6648]"
20,10921409.32,311.025291476392,3,"[14270, 217, 4713]"
60,24930883.35,400.183813057882,4,"[7454, 171, 7141, 4434]"
40,18438296.05,383.4923263134836,2,"[6084, 13116]"
20,10964941.05,332.1790300720852,4,"[9363, 863, 127, 8847]"
60,25291499.82,391.7848311027484,1,[19200]
40,18105325.619999997,366.91112220821805,4,"[6694, 2049, 7025, 3432]"
20,10948571.219999999,323.59115728013876,2,"[4559, 14641]"
60,25292178.72,411.42497054290936,4,"[18315, 573, 129, 183]"
40,19080270.71,405.24181718416787,4,"[9428, 586, 3498, 5688]"
20,10922994.309999999,297.5718163659148,2,"[3735, 15465]"
60,25032943.069999997,413.3719722452213,3,"[23, 7931, 11246]"
40,18816750.43,398.21968389882437,2,"[173, 19027]"
20,10902504.110000001,290.6393510376818,3,"[4289, 9800, 5111]"
60,25194830.19,406.1094525312641,2,"[4804, 14396]"
40,18344240.67,383.52197511411964,2,"[7669, 11531]"
20,10482157.19,305.5406239568558,1,[19200]
60,24906235.54,411.75109734755273,3,"[11541, 7204, 455]"
40,18949079.15,403.9104355018645,4,"[13609, 4930, 548, 113]"
20,10891657.45,320.85515886719975,4,"[15004, 1241, 401, 2554]"
60,25418658.099999998,418.316653826392,4,"[9618, 5312, 3679, 591]"
40,18606483.39,393.730572998629,1,[19200]
20,11429239.309999999,320.63278023494354,1,[19200]
60,24944796.57,399.1544501084593,2,"[456, 18744]"
40,18773421.3,410.23834783005094,2,"[4889, 14311]"
20,10893675.0,283.0,2,"[17704, 1496]"
60,25301525.93,412.6495751530962,4,"[753, 7421, 9157, 1869]"
40,19317089.32,440.4749876001141,4,"[3171, 1798, 5620, 8611]"
20,11235288.93,316.45615592158344,3,"[890, 9075, 9235]"
60,25223663.650000002,421.57889345769695,3,"[952, 16625, 1623]"
40,18518510.369999997,392.92180544885616,1,[19200]
20,10591668.700000001,270.54742638614505,2,"[14992, 4208]"
60,25378956.669999998,435.2644663901102,4,"[8769, 1476, 7859, 1096]"
40,18449897.89,397.01086443322134,3,"[2214, 666, 16320]"
20,11319510.42,337.828681206992,3,"[18455, 7, 738]"
60,25028095.15,390.5933825506727,1,[19200]
40,18224667.849999998,384.8677675277249,3,"[5711, 5871, 7618]"
20,10708527.7,293.1066088621085,4,"[7561, 10683, 130, 826]"
60,24995401.35,394.30249396823444,1,[19200]
40,18375902.32,385.75816681859396,3,"[13247, 5342, 611]"
20,11244571.570000002,333.86929132747633,2,"[3179, 16021]"
60,25014367.779999997,392.46413441123497,1,[19200]
40,18355777.319999997,398.29831202620676,1,[19200]
20,10867280.35,310.0554490793871,3,"[14962, 2842, 1396]"
60,25248364.48,406.493007739149,3,"[15414, 2732, 1054]"
40,18636388.609999996,392.45628195515917,3,"[17084, 326, 1790]"
20,10914865.07,301.26258176777344,4,"[5637, 89, 10333, 3141]"
60,25620797.62,430.5827625302982,4,"[13906, 4576, 397, 321]"
40,18900734.9,408.8724720955503,2,"[9960, 9240]"
20,10306603.030000001,298.4861497937547,4,"[247, 13357, 1790, 3806]"
60,25163222.78,400.09885810897936,2,"[5760, 13440]"
40,18230224.76,367.61864622494977,2,"[14020, 5180]"
20,10459625.44,300.1559400722156,3,"[13497, 365, 5338]"
60,25465368.689999998,411.3062484748657,1,[19200]
40,18725262.770000003,394.54433958563914,4,"[14369, 1291, 1180, 2360]"
20,11121222.409999998,346.3950141924809,3,"[13822, 3984, 1394]"
60,24883987.4,393.9744995355641,4,"[328, 2207, 2423, 14242]"
40,18261106.56,334.2591191117382,2,"[16999, 2201]"
20,11148157.46,324.6156317299085,4,"[12913, 5237, 111, 939]"
60,25052771.89,393.50291995592124,1,[19200]
40,18338031.25,351.4670523443201,1,[19200]
20,11241093.01,319.82682982117234,2,"[6567, 12633]"
60,25026827.71,380.79351657246144,1,[19200]
40,19064596.61,424.7318672163134,3,"[13539, 3054, 2607]"
20,11529717.239999998,343.0566139470795,1,[19200]
60,24754666.31,397.1545381644313,2,"[9667, 9533]"
40,18610808.32,409.59815034911674,3,"[9010, 1623, 8567]"
20,11349939.27,318.77803286672884,1,[19200]
60,25173221.959999997,399.48074865294524,2,"[5759, 13441]"
40,19245410.62,417.93309913096294,4,"[14169, 3453, 1129, 449]"
20,11155212.0,307.830745858034,4,"[16716, 2409, 4, 71]"
60,25030285.259999998,381.96257594717076,3,"[17795, 204, 1201]"
40,18926681.52,416.661065144829,3,"[8110, 8679, 2411]"
20,10788906.749999998,318.3089869728219,2,"[7220, 11980]"
60,24825934.57,386.15955092618907,2,"[1206, 17994]"
40,18643749.630000003,399.02332491640954,1,[19200]
20,11256044.62,308.29552808048646,4,"[10695, 162, 2838, 5505]"
60,25410367.730000004,391.3642725212092,3,"[10707, 3093, 5400]"
40,18580469.25,381.13134928536954,1,[19200]
20,10811948.26,288.8954964811756,1,[19200]
60,25099244.85,414.3130709017544,3,"[5044, 5295, 8861]"
40,18425733.230000004,367.0992740962369,4,"[8138, 5380, 1121, 4561]"
20,11386652.36,343.0137136804954,1,[19200]
60,25065440.43,395.5121148797297,1,[19200]
40,18057856.240000002,380.5307316314338,4,"[2890, 6975, 960, 8375]"
20,11331694.059999999,290.84843726151996,3,"[1795, 496, 16909]"
60,25150367.000000004,417.70551395019055,4,"[12314, 2419, 4269, 198]"
40,19076413.74,413.00802423532497,1,[19200]
20,11094692.309999999,328.27604575628476,2,"[1532, 17668]"
60,25065430.319999997,406.2239139363695,4,"[6891, 833, 7521, 3955]"
40,18803909.23,419.7227175116643,2,"[9206, 9994]"
20,11096426.17,323.9456595880454,3,"[8471, 1821, 8908]"
60,25344624.330000002,411.07102516448134,3,"[11379, 1776, 6045]"
40,18854232.73,398.1198321673551,4,"[16945, 125, 357, 1773]"
20,10777453.510000002,314.9945612153432,1,[19200]
60,25173659.84,406.49774942359517,3,"[18643, 408, 149]"
40,18404532.16,355.88844641617635,1,[19200]
20,11319483.45,342.99320576756463,3,"[5544, 12924, 732]"
60,25170682.550000004,410.09532412494383,4,"[4248, 13592, 591, 769]"
40,18644517.59,378.70849538224815,4,"[2356, 4776, 2189, 9879]"
20,11453462.19,362.80777986382134,3,"[13676, 2536, 2988]"
60,24575042.48,368.6102627497693,1,[19200]
40,18480936.07,382.7024065297561,3,"[3128, 1468, 14604]"
20,11446865.89,328.80394050424695,3,"[8510, 5192, 5498]"
60,24783556.16,383.71669116567114,1,[19200]
40,18459535.380000003,404.60340975401317,4,"[18102, 1035, 24, 39]"
20,11181109.719999999,319.33624087524777,1,[19200]
60,25091164.240000002,418.06231888960156,2,"[8059, 11141]"
40,18385683.53,380.8039225622898,3,"[18830, 229, 141]"
20,11222647.85,329.22173866156476,4,"[14433, 114, 2280, 2373]"
60,25124914.150000002,427.85439479483813,1,[19200]
40,18575017.68,383.65791773319756,4,"[1474, 12327, 3534, 1865]"
20,10816598.799999999,307.7445867211644,2,"[3670, 15530]"
60,25164042.759999998,392.9119346853414,3,"[3109, 1340, 14751]"
40,18862265.880000003,428.747548783982,2,"[6465, 12735]"
20,11240365.8,334.4961798609861,2,"[16134, 3066]"
60,25226182.889999997,403.95881696466057,2,"[11799, 7401]"
40,18642023.48,402.29731817067545,4,"[12496, 3165, 880, 2659]"
20,11332306.19,333.49225430796776,3,"[17977, 132, 1091]"
60,25080920.7,390.3054994766102,1,[19200]
40,19152160.150000002,407.9941695435764,4,"[11666, 3509, 2147, 1878]"
20,10973032.48,300.61155419584964,3,"[11533, 7656, 11]"
60,25440847.66,403.0436357303284,1,[19200]
40,18503755.830000002,385.621309509253,1,[19200]
20,10724585.75,297.03696890908196,3,"[18298, 185, 717]"
60,24889646.710000005,391.0851293106156,2,"[5156, 14044]"
40,18730508.939999998,401.81585620343265,3,"[6482, 5577, 7141]"
20,11404528.62,307.6302321443913,2,"[3260, 15940]"
60,25063924.950000003,389.46900034990904,1,[19200]
40,18852499.009999998,398.30915926285394,4,"[5518, 987, 3006, 9689]"
20,11049359.330000002,302.0991762496592,4,"[11727, 4665, 1419, 1389]"
60,25230306.58,404.4385880462721,2,"[13997, 5203]"
40,18689633.72,413.357692182974,4,"[995, 1511, 10588, 6106]"
20,10911622.6,286.5747310411385,4,"[17620, 1309, 185, 86]"
60,25110198.369999997,408.4378996722677,4,"[10695, 7306, 891, 308]"
40,18400204.11,376.46642280075537,2,"[3164, 16036]"
20,11101181.280000001,306.44852576021134,4,"[2629, 6231, 5813, 4527]"
60,24960298.39,391.7103382498733,2,"[956, 18244]"
40,18660983.99,381.8293849379606,3,"[9978, 8746, 476]"
20,11370804.45,317.4587206731119,2,"[11033, 8167]"
60,25034379.9,386.05023576833213,3,"[744, 3722, 14734]"
40,18875516.28,421.7273392518734,2,"[5135, 14065]"
20,10938415.83,319.0593595162986,4,"[12851, 2554, 3363, 432]"
60,24792567.650000006,402.297543956419,1,[19200]
40,18576514.63,392.138590125533,3,"[5625, 477, 13098]"
20,11224657.689999998,334.8956354433175,4,"[2628, 455, 7326, 8791]"
60,25095282.879999995,411.80962338576353,3,"[18985, 81, 134]"
40,18245325.41,388.306546922965,1,[19200]
20,11347602.339999998,324.9885052567076,4,"[220, 11012, 4537, 3431]"
60,24918482.93,388.3645291709024,2,"[3534, 15666]"
40,18149391.419999998,359.3745983472545,3,"[16162, 2448, 590]"
20,11005533.950000001,302.5090671092216,2,"[15511, 3689]"
60,25028090.09,398.08698132101017,4,"[5163, 4917, 2727, 6393]"
40,18158120.83,359.87605888624984,2,"[18444, 756]"
20,11366018.71,298.3074852588626,4,"[7022, 5672, 63, 6443]"
60,25499134.46,417.7431455371894,1,[19200]
40,18519330.52,387.65575151029066,3,"[3025, 49, 16126]"
20,10821061.9,319.2862471043411,4,"[1791, 3968, 5342, 8099]"
60,25371072.38,416.12684227495765,1,[19200]
40,18732519.060000002,398.188779163216,1,[19200]
20,10855323.46,306.1732262497653,3,"[6185, 9748, 3267]"
60,25261165.060000002,426.2969230995987,1,[19200]
40,18759196.62,397.6679964153479,2,"[9165, 10035]"
20,11626271.74,327.0698005373827,4,"[17384, 1663, 47, 106]"
60,24731310.71,380.41862109346033,3,"[8293, 1174, 9733]"
40,19112322.11,400.8091544058192,1,[19200]
20,11269450.78,331.56495640054004,2,"[5908, 13292]"
60,24910213.03,395.12837279463963,1,[19200]
40,18463765.189999998,367.45463587195036,1,[19200]
20,10923618.17,281.52114871358685,3,"[1908, 9853, 7439]"
60,25513733.810000002,415.94972487347604,3,"[6146, 10318, 2736]"
40,18579492.95,388.4110422717324,1,[19200]
20,10520544.77,284.151400510897,4,"[3613, 7977, 3867, 3743]"
60,25336155.65,409.32358329949164,1,[19200]
40,18656265.83,401.90697421379286,4,"[11875, 3263, 930, 3132]"
20,10584959.83,312.4140150603823,1,[19200]
60,25174780.29,407.322512658891,2,"[7320, 11880]"
40,17869798.55,346.89422475043136,4,"[17238, 282, 1381, 299]"
20,10835455.73,308.0035000564857,1,[19200]
60,25018357.87,402.94128833326045,4,"[6238, 634, 1148, 11180]"
40,18660491.65,403.87090922044166,4,"[10153, 746, 519, 7782]"
20,10915838.65,312.57749503883844,3,"[1077, 4324, 13799]"
60,25098922.03,396.28388845547477,3,"[10820, 1491, 6889]"
40,18678004.75,391.96498181984634,2,"[18822, 378]"
20,11119404.57,333.0683302161916,4,"[921, 1241, 12376, 4662]"
60,24895868.19,396.79066275026264,1,[19200]
40,18618715.95,374.38724757933466,2,"[18255, 945]"
20,11613120.66,332.7976499149039,4,"[17700, 1358, 56, 86]"
60,24951436.61,395.2919559144579,1,[19200]
40,18589301.67,396.05854725995886,4,"[11827, 2041, 848, 4484]"
20,11056916.52,293.8294180358703,3,"[9221, 1652, 8327]"
60,25009886.07,407.84690790486263,1,[19200]
40,19077100.81,408.2762854452547,4,"[14022, 4949, 223, 6]"
20,11010333.33,319.5161789055347,2,"[9202, 9998]"
60,25469057.36,396.05391854682625,1,[19200]
40,18426440.28,365.7032130607531,2,"[7714, 11486]"
20,11176980.0,333.9874103632974,4,"[2389, 5727, 3811, 7273]"
60,25142058.59,411.7894080958284,3,"[12964, 2575, 3661]"
40,18810895.490000002,384.8877485900526,2,"[18163, 1037]"
20,11027248.809999999,314.8343695743717,2,"[14235, 4965]"
60,25075783.5,406.0554394640836,1,[19200]
40,18957732.5,434.10691466114156,2,"[4169, 15031]"
20,11015910.239999998,281.4502978588823,4,"[11958, 1598, 5148, 496]"
60,24883297.880000003,392.5155730733488,3,"[8489, 9635, 1076]"
40,18883071.41,419.30691977987505,3,"[7674, 3125, 8401]"
20,10785020.469999999,282.56758102223114,2,"[6741, 12459]"
60,25553806.32,446.949435843153,3,"[3549, 10464, 5187]"
40,18129899.060000002,361.6850927135312,3,"[16348, 668, 2184]"
20,10887248.469999999,304.90274467826026,1,[19200]
60,25515580.86,436.8007682451212,3,"[10906, 4898, 3396]"
40,18996321.9,396.1511178092255,4,"[15599, 1169, 1134, 1298]"
20,11509712.219999999,320.20690632574554,2,"[17400, 1800]"
60,24932116.06,392.9806281628218,2,"[4369, 14831]"
40,18417969.87,386.579153735093,4,"[18946, 178, 37, 39]"
20,11378056.889999999,345.5100179109868,4,"[13623, 3516, 529, 1532]"
60,25468962.35,429.44701751741417,3,"[3082, 4557, 11561]"
40,18506708.06,394.9635958627803,3,"[8802, 1624, 8774]"
20,10915715.87,323.3623914301497,1,[19200]
60,25512725.98,414.8988872967071,2,"[15216, 3984]"
40,18611172.490000002,401.93466486164647,1,[19200]
20,11311922.670000002,334.95121018529323,4,"[5060, 6678, 2879, 4583]"
60,25223299.92,398.4009973376429,2,"[11240, 7960]"
40,18329955.179999996,375.2619194760798,1,[19200]
20,10997671.25,320.8108563630897,2,"[19046, 154]"
60,25064555.32,406.78720886136693,2,"[12423, 6777]"
40,18493438.949999996,378.9861267395368,1,[19200]
20,11310596.04,330.8152980608325,3,"[5330, 977, 12893]"
60,24576567.259999998,384.0876680302995,1,[19200]
40,18373627.34,369.1648216445594,3,"[1765, 9152, 8283]"
20,11734797.34,351.56437645504616,2,"[6426, 12774]"
60,25005635.490000002,378.4466062138462,4,"[2573, 10269, 1257, 5101]"
40,18398433.4,392.07369371838223,2,"[8506, 10694]"
20,11125187.819999998,335.47377783424287,4,"[12771, 1944, 1175, 3310]"
60,24668444.189999998,372.12069261807386,4,"[95, 17648, 443, 1014]"
40,18278985.0,389.0,2,"[3829, 15371]"
20,11387085.54,296.8910379387776,4,"[3062, 15421, 580, 137]"
60,25006156.88,395.69834549188926,1,[19200]
40,18630444.73,373.8397349514673,2,"[18467, 733]"
20,10858997.330000002,307.5736621194104,3,"[17789, 675, 736]"
60,24986040.46,389.0500123816903,4,"[15495, 1557, 1233, 915]"
40,18484382.53,384.4072147941098,2,"[16011, 3189]"
20,10799613.7,297.61956491516435,2,"[17648, 1552]"
60,24920490.250000004,393.6821768523927,4,"[16289, 1167, 1711, 33]"
40,18968424.0,377.38932618207184,2,"[710, 18490]"
20,11277819.170000002,322.68662261880826,2,"[17424, 1776]"
60,25060200.39,408.52683858984005,4,"[1552, 10431, 2804, 4413]"
40,18213739.970000003,368.3753121679958,1,[19200]
20,11462172.56,312.2633335550869,2,"[6139, 13061]"
60,25274873.730000004,421.6775051420625,1,[19200]
40,18996809.25,409.8658988127596,1,[19200]
20,10976904.33,293.09989616275175,1,[19200]
60,25305192.75,427.0953291680656,1,[19200]
40,18565414.939999998,383.5616337610111,2,"[2281, 16919]"
20,11326225.22,313.17181615472083,2,"[14030, 5170]"
60,25163603.98,422.1521355402122,2,"[15874, 3326]"
40,18362130.84,386.2279430969321,2,"[11685, 7515]"
20,11058447.450000001,299.75612537208286,1,[19200]
60,25017071.07,403.90635723528277,3,"[15927, 1644, 1629]"
40,18459124.98,383.6580716479832,2,"[3120, 16080]"
20,11141238.889999999,328.45265510676205,4,"[3633, 10966, 454, 4147]"
60,25102480.1,403.3312370745009,2,"[17575, 1625]"
40,18096996.179999996,343.69817251889606,4,"[8704, 3804, 5465, 1227]"
20,10735861.84,308.84016106856757,2,"[17217, 1983]"
60,24844456.58,388.29906181600114,1,[19200]
40,18890603.48,407.8224967367934,2,"[9706, 9494]"
20,11115493.0,334.4063110993935,4,"[405, 281, 14690, 3824]"
60,25534403.549999997,400.83982096403236,4,"[10378, 2302, 4085, 2435]"
40,18498764.93,361.1985173492964,1,[19200]
20,11454034.48,319.9076592305507,2,"[12760, 6440]"
60,25200067.21,413.2640718534038,4,"[7830, 3074, 2547, 5749]"
40,18553123.21,372.75177448523783,4,"[2925, 1886, 2217, 12172]"
20,11270616.63,311.8902485820707,2,"[18915, 285]"
60,24868882.009999998,375.14137303630173,3,"[17234, 1703, 263]"
40,18042221.490000002,365.83881431328626,4,"[8966, 10055, 87, 92]"
20,11552129.01,364.6226918500271,4,"[6275, 3471, 3874, 5580]"
60,25142901.889999997,412.21772082543043,3,"[8822, 4011, 6367]"
40,18450943.0,380.7212556326584,4,"[751, 472, 2672, 15305]"
20,10613725.86,314.7549854197324,4,"[9606, 6943, 278, 2373]"
60,25237354.73,406.59069661489514,2,"[9646, 9554]"
40,18279203.65,379.48444819225676,3,"[12605, 5187, 1408]"
20,11530684.31,326.0416903180242,3,"[9356, 3549, 6295]"
60,25161124.990000002,386.2515870813623,2,"[610, 18590]"
40,18239649.740000002,375.4750118708357,1,[19200]
20,11051038.07,310.7465402158632,2,"[5498, 13702]"
60,25412669.740000002,403.7849499893107,1,[19200]
40,18968637.2,427.1890405520067,3,"[10442, 2569, 6189]"
20,11661328.79,352.2562472711802,1,[19200]
60,25453293.22,405.08731085439763,3,"[4143, 10199, 4858]"
40,18672335.830000002,403.31387055921834,1,[19200]
20,11666964.89,326.25965307490264,1,[19200]
60,25216876.13,411.5733914301064,1,[19200]
40,18732331.48,400.79889514529197,2,"[15385, 3815]"
20,10875011.42,316.4968350542232,4,"[8214, 7504, 803, 2679]"
60,25084438.46,408.6546898574014,2,"[7908, 11292]"
40,18743658.67,393.7760264377115,4,"[13034, 4362, 600, 1204]"
20,10856190.370000003,286.23829517807457,2,"[7316, 11884]"
60,25379161.419999998,419.0442754573013,3,"[8990, 6070, 4140]"
40,18577946.849999998,384.89272456011827,1,[19200]
20,11257910.02,319.04970206955454,4,"[6893, 8493, 420, 3394]"
60,25063055.07,417.12529571978337,1,[19200]
40,18654414.79,390.7300110743052,3,"[3009, 7485, 8706]"
20,11272412.47,317.6875295163984,4,"[19159, 27, 1, 13]"
60,25308373.93,423.3452649905194,1,[19200]
40,18856984.520000003,398.930959862495,2,"[6656, 12544]"
20,11252288.53,322.3431018444532,2,"[15968, 3232]"
60,24821691.79,385.8788318759096,2,"[17989, 1211]"
40,18493727.240000002,390.22963855505446,3,"[4696, 4635, 9869]"
20,11410267.45,329.5535032714273,4,"[6471, 5773, 1869, 5087]"
60,24822151.189999998,379.3597876571339,1,[19200]
40,19067743.83,430.08887806639655,3,"[1419, 10045, 7736]"
20,11279876.059999999,334.97673159491455,4,"[11844, 3848, 2420, 1088]"
60,25531699.83,404.2600475372259,3,"[17698, 271, 1231]"
40,18364733.05,387.6377226217779,1,[19200]
20,10937191.549999999,297.0658193477623,2,"[436, 18764]"
60,24860601.93,413.0302089219922,4,"[11079, 7898, 185, 38]"
40,18361496.12,384.99737716143403,3,"[2182, 13664, 3354]"
20,10515511.76,295.67556773207093,2,"[12246, 6954]"
60,25169181.36,417.36995704958616,2,"[13222, 5978]"
40,19014876.92,414.3446687510524,4,"[7779, 6254, 1642, 3525]"
20,11051482.299999999,319.5008543786373,3,"[9796, 6706, 2698]"
60,25546157.7,407.11672977705473,1,[19200]
40,18195859.119999997,376.5203541704102,2,"[510, 18690]"
20,11161052.56,301.108527731269,1,[19200]
60,24779384.39,387.17868944332713,2,"[13215, 5985]"
40,18906703.64,420.34013999111835,4,"[11017, 2475, 1091, 4617]"
20,11145219.739999998,319.4843372741934,4,"[2877, 3967, 11239, 1117]"
60,25198792.52,402.64378574070685,1,[19200]
40,17907270.880000003,360.56120426111613,1,[19200]
20,10611905.789999997,289.3402744474698,3,"[17600, 1011, 589]"
60,25350466.75,393.2595401875822,1,[19200]
40,19281696.630000003,383.3108566510357,4,"[13820, 4786, 38, 556]"
20,11082911.77,292.94852590141556,4,"[10699, 1172, 3106, 4223]"
60,25249246.919999998,403.1714914189316,3,"[15439, 2268, 1493]"
40,18557071.78,403.14425789527644,2,"[11796, 7404]"
20,11249305.58,303.23807955948433,3,"[16540, 1858, 802]"
60,25180126.069999997,422.99696099372335,3,"[7445, 4127, 7628]"
40,18681044.970000003,398.2199719200483,2,"[13580, 5620]"
20,11209657.399999999,316.6254620755514,2,"[638, 18562]"
60,25528075.240000002,425.03127778550356,3,"[1127, 11935, 6138]"
40,18441399.13,399.70962464178984,2,"[11933, 7267]"
20,10806977.05,317.3669076232834,3,"[1652, 2079, 15469]"
60,25009834.53,404.1117745612359,2,"[9195, 10005]"
40,18781532.490000002,386.97087172812803,3,"[6777, 2062, 10361]"
20,11225335.280000001,323.4784029393519,4,"[12866, 3209, 667, 2458]"
60,24841438.92,382.94605581864624,4,"[577, 14072, 3663, 888]"
40,18316120.68,371.68232481386974,3,"[18705, 317, 178]"
20,10635130.959999999,278.1014955617997,4,"[17323, 87, 37, 1753]"
60,24982565.07,407.50065227076675,4,"[18320, 361, 373, 146]"
40,18961046.85,373.80108379423183,1,[19200]
20,10836927.94,308.60173390904885,2,"[1973, 17227]"
60,25008980.97,393.54357117911576,4,"[18655, 355, 157, 33]"
40,18633502.0,398.0213931407779,2,"[16298, 2902]"
20,10910844.909999998,313.5757955222905,4,"[4154, 10872, 3602, 572]"
60,25046934.03,386.62733048434455,2,"[4924, 14276]"
40,18113513.3,363.620371430831,1,[19200]
20,11804076.68,346.4156678137327,3,"[3791, 12294, 3115]"
60,25281721.050000004,406.430416349534,2,"[13, 19187]"
40,18357827.189999998,405.4883675081495,1,[19200]
20,10963494.11,315.7851487339307,2,"[1604, 17596]"
60,25280806.970000003,402.4885945978205,4,"[6984, 11041, 740, 435]"
40,18496672.58,378.4629120178363,1,[19200]
20,11334681.249999998,315.9489946264425,4,"[2809, 2215, 3667, 10509]"
60,25450565.479999997,417.1427972195876,4,"[16370, 681, 1066, 1083]"
40,18533559.31,377.0449186293752,2,"[13172, 6028]"
20,11323458.519999998,327.206442939203,1,[19200]
60,24846986.3,394.9380664325175,2,"[16229, 2971]"
40,18433119.240000002,396.0712555595825,1,[19200]
20,10721016.499999998,306.8664517075193,2,"[12195, 7005]"
60,25252336.53,383.2070506946021,4,"[1085, 12785, 746, 4584]"
40,18670375.34,409.2758979249512,2,"[304, 18896]"
20,10789857.489999998,286.25359583871,2,"[12243, 6957]"
60,25213117.77,417.49926761886,4,"[10383, 6280, 2027, 510]"
40,18296889.060000002,386.87341578777006,3,"[4451, 1120, 13629]"
20,11205472.64,325.2185239354743,3,"[12226, 2270, 4704]"
60,25104344.1,418.2172341607894,4,"[5076, 5459, 6850, 1815]"
40,18833125.52,396.37941840313994,1,[19200]
20,11395541.02,321.23988545103145,4,"[2070, 1420, 1145, 14565]"
60,25270442.91,427.37781694746695,4,"[9242, 8362, 718, 878]"
40,18896656.47,402.51528819561537,4,"[4830, 147, 6938, 7285]"
20,11205389.74,328.12277660168377,3,"[8990, 509, 9701]"
60,25533899.55,422.33943538482583,1,[19200]
40,18798556.129999995,398.52848025517807,4,"[4716, 8539, 1855, 4090]"
20,11648022.32,347.3966795438412,3,"[5866, 11862, 1472]"
60,24932408.310000002,378.03481217614336,4,"[1151, 2642, 12534, 2873]"
40,18242622.63,366.29166070834003,3,"[19082, 12, 106]"
20,10985194.950000001,295.560158884606,1,[19200]
60,24783438.44,400.02171583248816,1,[19200]
40,18629426.959999997,404.08210081448476,1,[19200]
20,10780579.12,318.9971355775039,3,"[19108, 15, 77]"
60,25019210.27,394.93126489929807,4,"[32, 17196, 1478, 494]"
40,18462514.47,394.70579133097453,1,[19200]
20,10554793.95,315.3520120060294,2,"[9804, 9396]"
60,25080400.86,388.5701460991759,4,"[8528, 13, 8573, 2086]"
40,18882250.459999997,404.6228372823955,3,"[2183, 3961, 13056]"
20,11834247.0,348.8802592931867,4,"[3595, 8237, 5990, 1378]"
60,25334775.509999998,433.6609630774099,3,"[1320, 7611, 10269]"
40,18616956.29,390.05687622791487,2,"[16748, 2452]"
20,11116355.06,311.6625155179831,2,"[8394, 10806]"
60,25187993.11,403.21167652927755,3,"[8803, 7545, 2852]"
40,18216049.849999994,392.60129417394614,1,[19200]
20,10784067.98,315.9278156228721,2,"[14927, 4273]"
60,25173208.48,409.1919928809655,4,"[18741, 413, 3, 43]"
40,18609781.21,370.8939208865797,1,[19200]
20,11245920.19,329.1491457291366,3,"[18257, 511, 432]"
60,24956127.980000004,385.680627111568,4,"[235, 951, 1593, 16421]"
40,18574372.48,405.59058224542747,4,"[9256, 1745, 4249, 3950]"
20,11342779.979999999,323.5497053707007,2,"[3016, 16184]"
60,25252802.91,385.06823377145713,1,[19200]
40,18822329.18,416.7086757728784,2,"[5624, 13576]"
20,10834151.96,297.1041576680109,1,[19200]
60,25132061.55,422.60004768829793,3,"[5145, 3977, 10078]"
40,18925207.25,409.95853679238803,2,"[8447, 10753]"
20,11531817.31,349.278633070223,2,"[10928, 8272]"
60,25170738.04,438.80823812959477,4,"[12844, 2546, 832, 2978]"
40,18014878.34,358.7114287373761,2,"[7042, 12158]"
20,10616190.78,281.00563446259935,3,"[17446, 1085, 669]"
